Date,stocks,factor
2008-01-07,SH600568,
2008-01-07,SH600569,
2008-01-07,SH600570,99494933.3333333
2008-01-07,SH600571,
2008-01-07,SH600572,
2008-01-07,SH600573,
2008-01-07,SH600575,
2008-01-07,SH600576,
2008-01-07,SH600577,
2008-01-07,SH600578,
2008-01-07,SH600579,
2008-01-07,SH600580,
2008-01-07,SH600581,
2008-01-07,SH600582,358475294.0
2008-01-07,SH600583,1013745259.0
2008-01-07,SH600584,140481105.0
2008-01-07,SH600585,2561520000.0
2008-01-07,SH600586,208162591.2
2008-01-07,SH600587,
2008-01-07,SH600588,288822837.0
2008-01-07,SH600589,
2008-01-07,SH600590,
2008-01-07,SH600591,34071977.7777778
2008-01-07,SH600592,
2008-01-07,SH600593,
2008-01-07,SH600594,
2008-01-07,SH600595,
2008-01-07,SH600596,463486692.34042597
2008-01-07,SH600597,315682030.0
2008-01-07,SH600598,608700716.0
2008-01-07,SH600599,
2008-01-07,SH600600,658350000.0
2008-01-07,SH600601,
2008-01-07,SH600602,
2008-01-07,SH600603,
2008-01-07,SH600604,
2008-01-07,SH600605,
2008-01-07,SH600606,
2008-01-07,SH600607,
2008-01-07,SH600608,
2008-01-07,SH600609,
2008-01-07,SH600610,
2008-01-07,SH600611,
2008-01-07,SH600612,97474800.0
2008-01-07,SH600613,
2008-01-07,SH600614,
2008-01-07,SH600615,
2008-01-07,SH600616,162067273.0
2008-01-07,SH600617,
2008-01-07,SH600618,
2008-01-07,SH600619,
2008-01-07,SH600620,
2008-01-07,SH600621,
2008-01-07,SH600622,
2008-01-07,SH600623,
2008-01-07,SH600624,
2008-01-07,SH600626,
2008-01-07,SH600627,
2008-01-07,SH600628,158206863.07173902
2008-01-07,SH600629,
2008-01-07,SH600630,
2008-01-07,SH600631,349712927.355556
2008-01-07,SH600633,
2008-01-07,SH600634,
2008-01-07,SH600635,
2008-01-07,SH600636,93751835.0
2008-01-07,SH600637,
2008-01-07,SH600638,
2008-01-07,SH600639,
2008-01-07,SH600640,
2008-01-07,SH600641,
2008-01-07,SH600642,1651230000.0
2008-01-07,SH600643,
2008-01-07,SH600644,
2008-01-07,SH600645,
2008-01-07,SH600647,
2008-01-07,SH600648,
2008-01-07,SH600649,519160000.0
2008-01-07,SH600650,
2008-01-07,SH600651,
2008-01-07,SH600652,
2008-01-07,SH600653,
2008-01-07,SH600654,
2008-01-07,SH600655,
2008-01-07,SH600656,
2008-01-07,SH600657,
2008-01-07,SH600658,
2008-01-07,SH600660,909312335.500952
2008-01-07,SH600661,
2008-01-07,SH600662,
2008-01-07,SH600663,
2008-01-07,SH600664,
2008-01-07,SH600665,
2008-01-07,SH600666,
2008-01-07,SH600667,
2008-01-07,SH600668,
2008-01-07,SH600671,
2008-01-07,SH600673,
2008-01-07,SH600674,
2008-01-07,SH600675,623364628.540541
2008-01-07,SH600676,
2008-01-07,SH600677,
2008-01-07,SH600678,
2008-01-07,SH600679,
2008-01-07,SH600680,
2008-01-07,SH600681,
2008-01-07,SH600682,
2008-01-07,SH600683,
2008-01-07,SH600684,
2008-01-07,SH600685,916591808.285714
2008-01-07,SH600686,215341535.76
2008-01-07,SH600687,
2008-01-07,SH600688,
2008-01-07,SH600689,
2008-01-07,SH600690,708440000.0
2008-01-07,SH600691,
2008-01-07,SH600692,
2008-01-07,SH600693,
2008-01-07,SH600694,324116416.25
2008-01-07,SH600695,
2008-01-07,SH600696,
2008-01-07,SH600697,
2008-01-07,SH600698,
2008-01-07,SH600699,
2008-01-07,SH600701,
2008-01-07,SH600702,
2008-01-07,SH600703,
2008-01-07,SH600704,
2008-01-07,SH600705,
2008-01-07,SH600706,
2008-01-07,SH600707,
2008-01-07,SH600708,
2008-01-07,SH600710,
2008-01-07,SH600711,
2008-01-07,SH600712,
2008-01-07,SH600713,
2008-01-07,SH600714,
2008-01-07,SH600715,
2008-01-07,SH600716,
2008-01-07,SH600717,762460000.0
2008-01-07,SH600718,320945534.0
2008-01-07,SH600719,
2008-01-07,SH600720,
2008-01-07,SH600721,
2008-01-07,SH600722,
2008-01-07,SH600723,
2008-01-07,SH600724,
2008-01-07,SH600725,188951304.347826
2008-01-07,SH600726,
2008-01-07,SH600727,
2008-01-07,SH600728,
2008-01-07,SH600729,112091038.0
2008-01-07,SH600730,
2008-01-07,SH600731,
2008-01-07,SH600732,
2008-01-07,SH600733,
2008-01-07,SH600734,
2008-01-07,SH600735,
2008-01-07,SH600736,
2008-01-07,SH600737,
2008-01-07,SH600738,
2008-01-07,SH600739,
2008-01-07,SH600740,
2008-01-07,SH600741,
2008-01-07,SH600742,
2008-01-07,SH600743,
2008-01-07,SH600744,
2008-01-07,SH600745,
2008-01-07,SH600746,
2008-01-07,SH600747,
2008-01-07,SH600748,
2008-01-07,SH600749,
2008-01-07,SH600750,116903436.0
2008-01-07,SH600751,
2008-01-07,SH600753,
2008-01-07,SH600754,237907691.12948704
2008-01-07,SH600755,
2008-01-07,SH600756,
2008-01-07,SH600757,
2008-01-07,SH600758,
2008-01-07,SH600759,
2008-01-07,SH600760,
2008-01-07,SH600761,337292182.0
2008-01-07,SH600763,
2008-01-07,SH600764,
2008-01-07,SH600765,
2008-01-07,SH600766,
2008-01-07,SH600767,
2008-01-07,SH600768,
2008-01-07,SH600769,
2008-01-07,SH600770,
2008-01-07,SH600771,
2008-01-07,SH600773,
2008-01-07,SH600774,
2008-01-07,SH600775,98117726.96
2008-01-07,SH600776,
2008-01-07,SH600777,
2008-01-07,SH600778,
2008-01-07,SH600779,
2008-01-07,SH600780,
2008-01-07,SH600781,
2008-01-07,SH600782,
2008-01-07,SH600783,
2008-01-07,SH600784,
2008-01-07,SH600785,92444577.5
2008-01-07,SH600786,
2008-01-07,SH600787,
2008-01-07,SH600789,
2008-01-07,SH600790,
2008-01-07,SH600791,
2008-01-07,SH600792,
2008-01-07,SH600793,
2008-01-07,SH600794,
2008-01-07,SH600795,1568879351.0
2008-01-07,SH600796,
2008-01-07,SH600797,
2008-01-07,SH600798,
2008-01-07,SH600800,
2008-01-07,SH600801,264515438.09523803
2008-01-07,SH600802,
2008-01-07,SH600803,
2008-01-07,SH600804,
2008-01-07,SH600805,
2008-01-07,SH600806,226045180.0
2008-01-07,SH600807,
2008-01-07,SH600808,2084695868.8966398
2008-01-07,SH600809,340530572.43852097
2008-01-07,SH600810,
2008-01-07,SH600811,
2008-01-07,SH600812,109542307.692308
2008-01-07,SH600814,
2008-01-07,SH600815,217608228.96551698
2008-01-07,SH600816,
2008-01-07,SH600817,
2008-01-07,SH600818,
2008-01-07,SH600819,
2008-01-07,SH600820,199168836.44444403
2008-01-07,SH600821,
2008-01-07,SH600822,
2008-01-07,SH600823,
2008-01-07,SH600824,
2008-01-07,SH600825,103713742.37037
2008-01-07,SH600826,
2008-01-07,SH600827,
2008-01-07,SH600828,
2008-01-07,SH600829,
2008-01-07,SH600830,
2008-01-07,SH600831,42713103.47323071
2008-01-07,SH600832,518073929.52347803
2008-01-07,SH600833,
2008-01-07,SH600834,
2008-01-07,SH600835,632520000.0
2008-01-07,SH600836,
2008-01-07,SH600837,5306680000.0
2008-01-07,SH600838,
2008-01-07,SH600839,
2008-01-07,SH600840,
2008-01-07,SH600841,
2008-01-07,SH600842,
2008-01-07,SH600843,
2008-01-07,SH600844,
2008-01-07,SH600845,
2008-01-07,SH600846,
2008-01-07,SH600847,
2008-01-07,SH600848,
2008-01-07,SH600850,
2008-01-07,SH600851,
2008-01-07,SH600853,
2008-01-07,SH600854,
2008-01-07,SH600855,
2008-01-07,SH600856,
2008-01-07,SH600857,
2008-01-07,SH600858,99926334.0
2008-01-07,SH600859,241841692.0
2008-01-07,SH600860,
2008-01-07,SH600861,
2008-01-07,SH600862,
2008-01-07,SH600863,
2008-01-07,SH600864,
2008-01-07,SH600865,
2008-01-07,SH600866,
2008-01-07,SH600867,
2008-01-07,SH600868,
2008-01-07,SH600869,
2008-01-07,SH600870,
2008-01-07,SH600871,
2008-01-07,SH600872,
2008-01-07,SH600873,
2008-01-07,SH600874,
2008-01-07,SH600875,1902154913.0
2008-01-07,SH600876,
2008-01-07,SH600877,
2008-01-07,SH600879,277215016.883056
2008-01-07,SH600880,132642305.0
2008-01-07,SH600881,
2008-01-07,SH600882,
2008-01-07,SH600883,
2008-01-07,SH600884,
2008-01-07,SH600885,
2008-01-07,SH600886,611348409.0
2008-01-07,SH600887,420649983.878788
2008-01-07,SH600888,168609664.0
2008-01-07,SH600889,
2008-01-07,SH600890,
2008-01-07,SH600891,
2008-01-07,SH600892,
2008-01-07,SH600893,
2008-01-07,SH600894,
2008-01-07,SH600895,
2008-01-07,SH600896,
2008-01-07,SH600897,
2008-01-07,SH600898,
2008-01-07,SH600900,5384520000.0
2008-01-07,SH600960,
2008-01-07,SH600961,
2008-01-07,SH600962,104750000.0
2008-01-07,SH600963,137523919.0
2008-01-07,SH600965,
2008-01-07,SH600966,181251477.44828
2008-01-07,SH600967,
2008-01-07,SH600969,
2008-01-07,SH600970,245929230.76923105
2008-01-07,SH600971,
2008-01-07,SH600973,
2008-01-07,SH600975,
2008-01-07,SH600976,
2008-01-07,SH600978,
2008-01-07,SH600979,
2008-01-07,SH600980,
2008-01-07,SH600981,
2008-01-07,SH600982,
2008-01-07,SH600983,
2008-01-07,SH600984,
2008-01-07,SH600985,
2008-01-07,SH600986,
2008-01-07,SH600987,
2008-01-07,SH600988,
2008-01-07,SH600990,
2008-01-07,SH600991,
2008-01-07,SH600992,
2008-01-07,SH600993,
2008-01-07,SH600995,
2008-01-07,SH600997,
2008-01-07,SH601001,523574037.94359297
2008-01-07,SH601002,
2008-01-07,SH601003,
2008-01-07,SH601005,
2008-01-07,SH601006,5997760000.0
2008-01-07,SH601007,62695709.09090911
2008-01-07,SH601008,111668863.157895
2008-01-07,SH601009,867840000.0
2008-01-07,SH601088,21574340000.0
2008-01-07,SH601099,
2008-01-07,SH601111,4051467712.0
2008-01-07,SH601166,7921200000.0
2008-01-07,SH601168,1815399613.2727296
2008-01-07,SH601169,3203000000.0
2008-01-07,SH601318,15932594395.0
2008-01-07,SH601328,20060490000.0
2008-01-07,SH601333,1573370000.0
2008-01-07,SH601390,3307940000.0
2008-01-07,SH601398,82155700000.0
2008-01-07,SH601588,
2008-01-07,SH601600,11693686471.3676
2008-01-07,SH601601,6848420000.0
2008-01-07,SH601607,
2008-01-07,SH601628,35440180000.0
2008-01-07,SH601666,1191249049.4615402
2008-01-07,SH601699,956963068.5714289
2008-01-07,SH601808,2209732090.3225803
2008-01-07,SH601857,155340694448.615
2008-01-07,SH601866,3241872634.8837204
2008-01-07,SH601872,
2008-01-07,SH601918,433025720.0
2008-01-07,SH601919,18275318065.4545
2008-01-07,SH601939,74296120000.0
2008-01-07,SH601988,58821270000.0
2008-01-07,SH601991,3499338753.0
2008-01-07,SH601998,7462050000.0
2008-01-07,SH601999,102401200.0
2008-01-07,SELF000000,
